datetime,value
2024-06-27 21:48:00,0.303
2024-06-27 21:49:00,0.303
2024-06-27 21:50:00,0.303
2024-06-27 21:51:00,0.303
2024-06-27 21:52:00,0.303
2024-06-27 21:53:00,0.303
2024-06-27 21:54:00,0.185
2024-06-27 21:55:00,0.185
2024-06-27 21:56:00,0.185
2024-06-27 21:57:00,0.185
2024-06-27 21:58:00,0.185
2024-06-27 21:59:00,0.185
2024-06-27 22:00:00,0.185
2024-06-27 22:01:00,0.185
2024-06-27 22:02:00,0.185
2024-06-27 22:03:00,0.185
2024-06-27 22:04:00,0.185
2024-06-27 22:05:00,0.185
2024-06-27 22:06:00,0.185
2024-06-27 22:07:00,0.185
2024-06-27 22:08:00,0.185
2024-06-27 22:09:00,0.185
2024-06-27 22:10:00,0.185
2024-06-27 22:11:00,0.185
2024-06-27 22:12:00,0.833
2024-06-27 22:13:00,0.833
2024-06-27 22:14:00,0.833
2024-06-27 22:15:00,0.833
2024-06-27 22:16:00,0.081
2024-06-27 22:17:00,0.081
2024-06-27 22:18:00,0.081
2024-06-27 22:19:00,0.081
2024-06-27 22:20:00,0.081
2024-06-27 22:21:00,0.081
2024-06-27 22:22:00,0.081
2024-06-27 22:23:00,0.081
2024-06-27 22:24:00,0.081
2024-06-27 22:25:00,0.081
2024-06-27 22:26:00,0.081
2024-06-27 22:27:00,0.081
2024-06-27 22:28:00,0.081
2024-06-27 22:29:00,0.081
2024-06-27 22:30:00,0.081
2024-06-27 22:31:00,0.081
2024-06-27 22:32:00,0.081
2024-06-27 22:33:00,0.081
2024-06-27 22:34:00,0.081
2024-06-27 22:35:00,0.081
2024-06-27 22:36:00,0.081
2024-06-27 22:37:00,0.081
2024-06-27 22:38:00,0.081
2024-06-27 22:39:00,0.081
2024-06-27 22:40:00,0.081
2024-06-27 22:41:00,0.081
2024-06-27 22:42:00,0.081
2024-06-27 22:43:00,0.081
2024-06-27 22:44:00,0.081
2024-06-27 22:45:00,0.081
2024-06-27 22:46:00,0.081
2024-06-27 22:47:00,0.081
2024-06-27 22:48:00,0.081
2024-06-27 22:49:00,0.081
2024-06-27 22:50:00,0.081
2024-06-27 22:51:00,0.081
2024-06-27 22:52:00,0.081
2024-06-27 22:53:00,0.081
2024-06-27 22:54:00,0.081
2024-06-27 22:55:00,0.081
2024-06-27 22:56:00,0.081
2024-06-27 22:57:00,0.208
2024-06-27 22:58:00,0.208
2024-06-27 22:59:00,0.208
2024-06-27 23:00:00,0.208
2024-06-27 23:01:00,0.208
2024-06-27 23:02:00,0.208
2024-06-27 23:03:00,0.208
2024-06-27 23:04:00,0.208
2024-06-27 23:05:00,0.208
2024-06-27 23:06:00,0.208
2024-06-27 23:07:00,0.208
2024-06-27 23:08:00,0.208
2024-06-27 23:09:00,0.208
2024-06-27 23:10:00,0.208
2024-06-27 23:11:00,0.208
2024-06-27 23:12:00,0.208
2024-06-27 23:13:00,1.667
2024-06-27 23:14:00,1.667
2024-06-27 23:15:00,1.111
2024-06-27 23:16:00,1.111
2024-06-27 23:17:00,1.111
2024-06-27 23:18:00,3.333
2024-06-27 23:19:00,3.333
2024-06-27 23:20:00,3.333
2024-06-27 23:21:00,3.333
2024-06-27 23:22:00,3.333
2024-06-27 23:23:00,1.667
2024-06-27 23:24:00,1.667
2024-06-27 23:25:00,1.111
2024-06-27 23:26:00,1.111
2024-06-27 23:27:00,1.111
2024-06-27 23:28:00,0.667
2024-06-27 23:29:00,0.667
2024-06-27 23:30:00,0.667
2024-06-27 23:31:00,0.667
2024-06-27 23:32:00,0.667
2024-06-27 23:33:00,0.833
2024-06-27 23:34:00,0.833
2024-06-27 23:35:00,0.833
2024-06-27 23:36:00,0.833
2024-06-27 23:37:00,1.111
2024-06-27 23:38:00,1.111
2024-06-27 23:39:00,1.111
2024-06-27 23:40:00,0.833
2024-06-27 23:41:00,0.833
2024-06-27 23:42:00,0.833
2024-06-27 23:43:00,0.833
2024-06-27 23:44:00,0.667
2024-06-27 23:45:00,0.667
2024-06-27 23:46:00,0.667
2024-06-27 23:47:00,0.667
2024-06-27 23:48:00,0.667
2024-06-27 23:49:00,0.556
2024-06-27 23:50:00,0.556
2024-06-27 23:51:00,0.556
2024-06-27 23:52:00,0.556
2024-06-27 23:53:00,0.556
2024-06-27 23:54:00,0.556
2024-06-27 23:55:00,0.833
2024-06-27 23:56:00,0.833
2024-06-27 23:57:00,0.833
2024-06-27 23:58:00,0.833
2024-06-27 23:59:00,0.833
2024-06-28 00:00:00,0.833
2024-06-28 00:01:00,0.833
2024-06-28 00:02:00,0.833
2024-06-28 00:03:00,0.833
2024-06-28 00:04:00,0.833
2024-06-28 00:05:00,0.833
2024-06-28 00:06:00,0.833
2024-06-28 00:07:00,0.37
2024-06-28 00:08:00,0.37
2024-06-28 00:09:00,0.37
2024-06-28 00:10:00,0.37
2024-06-28 00:11:00,0.37
2024-06-28 00:12:00,0.37
2024-06-28 00:13:00,0.37
2024-06-28 00:14:00,0.37
2024-06-28 00:15:00,0.37
2024-06-28 00:16:00,0.081
2024-06-28 00:17:00,0.081
2024-06-28 00:18:00,0.081
2024-06-28 00:19:00,0.081
2024-06-28 00:20:00,0.081
2024-06-28 00:21:00,0.081
2024-06-28 00:22:00,0.081
2024-06-28 00:23:00,0.081
2024-06-28 00:24:00,0.081
2024-06-28 00:25:00,0.081
2024-06-28 00:26:00,0.081
2024-06-28 00:27:00,0.081
2024-06-28 00:28:00,0.081
2024-06-28 00:29:00,0.081
2024-06-28 00:30:00,0.081
2024-06-28 00:31:00,0.081
2024-06-28 00:32:00,0.081
2024-06-28 00:33:00,0.081
2024-06-28 00:34:00,0.081
2024-06-28 00:35:00,0.081
2024-06-28 00:36:00,0.081
2024-06-28 00:37:00,0.081
2024-06-28 00:38:00,0.081
2024-06-28 00:39:00,0.081
2024-06-28 00:40:00,0.081
2024-06-28 00:41:00,0.081
2024-06-28 00:42:00,0.081
2024-06-28 00:43:00,0.081
2024-06-28 00:44:00,0.081
2024-06-28 00:45:00,0.081
2024-06-28 00:46:00,0.081
2024-06-28 00:47:00,0.081
2024-06-28 00:48:00,0.081
2024-06-28 00:49:00,0.081
2024-06-28 00:50:00,0.081
2024-06-28 00:51:00,0.081
2024-06-28 00:52:00,0.081
2024-06-28 00:53:00,0.081
2024-06-28 00:54:00,0.081
2024-06-28 00:55:00,0.081
2024-06-28 00:56:00,0.081
2024-06-28 00:57:00,0.0
2024-06-28 11:12:00,0.0
2024-06-28 11:13:00,3.333
2024-06-28 11:14:00,1.667
2024-06-28 11:15:00,1.667
2024-06-28 11:16:00,0.0
2024-06-30 04:04:00,0.0
2024-06-30 04:05:00,3.333
2024-06-30 04:06:00,0.072
2024-06-30 04:07:00,0.072
2024-06-30 04:08:00,0.072
2024-06-30 04:09:00,0.072
2024-06-30 04:10:00,0.072
2024-06-30 04:11:00,0.072
2024-06-30 04:12:00,0.072
2024-06-30 04:13:00,0.072
2024-06-30 04:14:00,0.072
2024-06-30 04:15:00,0.072
2024-06-30 04:16:00,0.072
2024-06-30 04:17:00,0.072
2024-06-30 04:18:00,0.072
2024-06-30 04:19:00,0.072
2024-06-30 04:20:00,0.072
2024-06-30 04:21:00,0.072
2024-06-30 04:22:00,0.072
2024-06-30 04:23:00,0.072
2024-06-30 04:24:00,0.072
2024-06-30 04:25:00,0.072
2024-06-30 04:26:00,0.072
2024-06-30 04:27:00,0.072
2024-06-30 04:28:00,0.072
2024-06-30 04:29:00,0.072
2024-06-30 04:30:00,0.072
2024-06-30 04:31:00,0.072
2024-06-30 04:32:00,0.072
2024-06-30 04:33:00,0.072
2024-06-30 04:34:00,0.072
2024-06-30 04:35:00,0.072
2024-06-30 04:36:00,0.072
2024-06-30 04:37:00,0.072
2024-06-30 04:38:00,0.072
2024-06-30 04:39:00,0.072
2024-06-30 04:40:00,0.072
2024-06-30 04:41:00,0.072
2024-06-30 04:42:00,0.072
2024-06-30 04:43:00,0.072
2024-06-30 04:44:00,0.072
2024-06-30 04:45:00,0.072
2024-06-30 04:46:00,0.072
2024-06-30 04:47:00,0.072
2024-06-30 04:48:00,0.072
2024-06-30 04:49:00,0.072
2024-06-30 04:50:00,0.072
2024-06-30 04:51:00,0.072
2024-06-30 04:52:00,0.0
2024-06-30 07:09:00,0.0
2024-06-30 07:10:00,3.333
2024-06-30 07:11:00,0.556
2024-06-30 07:12:00,0.556
2024-06-30 07:13:00,0.556
2024-06-30 07:14:00,0.556
2024-06-30 07:15:00,0.556
2024-06-30 07:16:00,0.556
2024-06-30 07:17:00,0.833
2024-06-30 07:18:00,0.833
2024-06-30 07:19:00,0.833
2024-06-30 07:20:00,0.833
2024-06-30 07:21:00,0.667
2024-06-30 07:22:00,0.667
2024-06-30 07:23:00,0.667
2024-06-30 07:24:00,0.667
2024-06-30 07:25:00,0.667
2024-06-30 07:26:00,0.667
2024-06-30 07:27:00,0.667
2024-06-30 07:28:00,0.667
2024-06-30 07:29:00,0.667
2024-06-30 07:30:00,0.667
2024-06-30 07:31:00,1.111
2024-06-30 07:32:00,1.111
2024-06-30 07:33:00,1.111
2024-06-30 07:34:00,1.667
2024-06-30 07:35:00,1.667
2024-06-30 07:36:00,1.667
2024-06-30 07:37:00,1.667
2024-06-30 07:38:00,1.111
2024-06-30 07:39:00,1.111
2024-06-30 07:40:00,1.111
2024-06-30 07:41:00,1.111
2024-06-30 07:42:00,1.111
2024-06-30 07:43:00,1.111
2024-06-30 07:44:00,1.667
2024-06-30 07:45:00,1.667
2024-06-30 07:46:00,1.111
2024-06-30 07:47:00,1.111
2024-06-30 07:48:00,1.111
2024-06-30 07:49:00,1.667
2024-06-30 07:50:00,1.667
2024-06-30 07:51:00,1.667
2024-06-30 07:52:00,1.667
2024-06-30 07:53:00,1.667
2024-06-30 07:54:00,1.667
2024-06-30 07:55:00,1.667
2024-06-30 07:56:00,1.667
2024-06-30 07:57:00,3.333
2024-06-30 07:58:00,1.111
2024-06-30 07:59:00,1.111
2024-06-30 08:00:00,1.111
2024-06-30 08:01:00,1.667
2024-06-30 08:02:00,1.667
2024-06-30 08:03:00,1.667
2024-06-30 08:04:00,1.667
2024-06-30 08:05:00,3.333
2024-06-30 08:06:00,1.667
2024-06-30 08:07:00,1.667
2024-06-30 08:08:00,1.667
2024-06-30 08:09:00,1.667
2024-06-30 08:10:00,3.333
2024-06-30 08:11:00,1.667
2024-06-30 08:12:00,1.667
2024-06-30 08:13:00,1.667
2024-06-30 08:14:00,1.667
2024-06-30 08:15:00,1.667
2024-06-30 08:16:00,1.667
2024-06-30 08:17:00,3.333
2024-06-30 08:18:00,1.667
2024-06-30 08:19:00,1.667
2024-06-30 08:20:00,1.667
2024-06-30 08:21:00,1.667
2024-06-30 08:22:00,3.333
2024-06-30 08:23:00,1.667
2024-06-30 08:24:00,1.667
2024-06-30 08:25:00,1.667
2024-06-30 08:26:00,1.667
2024-06-30 08:27:00,1.667
2024-06-30 08:28:00,1.667
2024-06-30 08:29:00,1.667
2024-06-30 08:30:00,1.667
2024-06-30 08:31:00,1.667
2024-06-30 08:32:00,1.667
2024-06-30 08:33:00,1.667
2024-06-30 08:34:00,1.667
2024-06-30 08:35:00,1.667
2024-06-30 08:36:00,1.667
2024-06-30 08:37:00,1.667
2024-06-30 08:38:00,1.667
2024-06-30 08:39:00,3.333
2024-06-30 08:40:00,1.667
2024-06-30 08:41:00,1.667
2024-06-30 08:42:00,3.333
2024-06-30 08:43:00,3.333
2024-06-30 08:44:00,3.333
2024-06-30 08:45:00,6.667
2024-06-30 08:46:00,6.667
2024-06-30 08:47:00,6.667
2024-06-30 08:48:00,6.667
2024-06-30 08:49:00,6.667
2024-06-30 08:50:00,10.0
2024-06-30 08:51:00,10.0
2024-06-30 08:52:00,6.667
2024-06-30 08:53:00,10.0
2024-06-30 08:54:00,10.0
2024-06-30 08:55:00,13.333
2024-06-30 08:56:00,10.0
2024-06-30 08:57:00,3.333
2024-06-30 08:58:00,6.667
2024-06-30 08:59:00,6.667
2024-06-30 09:00:00,3.333
2024-06-30 09:01:00,3.333
2024-06-30 09:02:00,3.333
2024-06-30 09:03:00,3.333
2024-06-30 09:04:00,1.667
2024-06-30 09:05:00,1.667
2024-06-30 09:06:00,1.667
2024-06-30 09:07:00,1.667
2024-06-30 09:08:00,1.667
2024-06-30 09:09:00,1.667
2024-06-30 09:10:00,1.667
2024-06-30 09:11:00,1.667
2024-06-30 09:12:00,1.111
2024-06-30 09:13:00,1.111
2024-06-30 09:14:00,1.111
2024-06-30 09:15:00,1.111
2024-06-30 09:16:00,1.111
2024-06-30 09:17:00,1.111
2024-06-30 09:18:00,0.37
2024-06-30 09:19:00,0.37
2024-06-30 09:20:00,0.37
2024-06-30 09:21:00,0.37
2024-06-30 09:22:00,0.37
2024-06-30 09:23:00,0.37
2024-06-30 09:24:00,0.37
2024-06-30 09:25:00,0.37
2024-06-30 09:26:00,0.37
2024-06-30 09:27:00,0.083
2024-06-30 09:28:00,0.083
2024-06-30 09:29:00,0.083
2024-06-30 09:30:00,0.083
2024-06-30 09:31:00,0.083
2024-06-30 09:32:00,0.083
2024-06-30 09:33:00,0.083
2024-06-30 09:34:00,0.083
2024-06-30 09:35:00,0.083
2024-06-30 09:36:00,0.083
2024-06-30 09:37:00,0.083
2024-06-30 09:38:00,0.083
2024-06-30 09:39:00,0.083
2024-06-30 09:40:00,0.083
2024-06-30 09:41:00,0.083
2024-06-30 09:42:00,0.083
2024-06-30 09:43:00,0.083
2024-06-30 09:44:00,0.083
2024-06-30 09:45:00,0.083
2024-06-30 09:46:00,0.083
2024-06-30 09:47:00,0.083
2024-06-30 09:48:00,0.083
2024-06-30 09:49:00,0.083
2024-06-30 09:50:00,0.083
2024-06-30 09:51:00,0.083
2024-06-30 09:52:00,0.083
2024-06-30 09:53:00,0.083
2024-06-30 09:54:00,0.083
2024-06-30 09:55:00,0.083
2024-06-30 09:56:00,0.083
2024-06-30 09:57:00,0.083
2024-06-30 09:58:00,0.083
2024-06-30 09:59:00,0.083
2024-06-30 10:00:00,0.083
2024-06-30 10:01:00,0.083
2024-06-30 10:02:00,0.083
2024-06-30 10:03:00,0.083
2024-06-30 10:04:00,0.083
2024-06-30 10:05:00,0.083
2024-06-30 10:06:00,0.083
2024-06-30 10:07:00,1.111
2024-06-30 10:08:00,1.111
2024-06-30 10:09:00,1.111
2024-06-30 10:10:00,1.667
2024-06-30 10:11:00,1.667
2024-06-30 10:12:00,1.667
2024-06-30 10:13:00,1.667
2024-06-30 10:14:00,1.667
2024-06-30 10:15:00,1.667
2024-06-30 10:16:00,1.667
2024-06-30 10:17:00,1.667
2024-06-30 10:18:00,1.111
2024-06-30 10:19:00,1.111
2024-06-30 10:20:00,1.111
2024-06-30 10:21:00,1.111
2024-06-30 10:22:00,1.111
2024-06-30 10:23:00,1.111
2024-06-30 10:24:00,3.333
2024-06-30 10:25:00,3.333
2024-06-30 10:26:00,3.333
2024-06-30 10:27:00,1.667
2024-06-30 10:28:00,1.667
2024-06-30 10:29:00,1.111
2024-06-30 10:30:00,1.111
2024-06-30 10:31:00,1.111
2024-06-30 10:32:00,0.333
2024-06-30 10:33:00,0.333
2024-06-30 10:34:00,0.333
2024-06-30 10:35:00,0.333
2024-06-30 10:36:00,0.333
2024-06-30 10:37:00,0.333
2024-06-30 10:38:00,0.333
2024-06-30 10:39:00,0.333
2024-06-30 10:40:00,0.333
2024-06-30 10:41:00,0.333
2024-06-30 10:42:00,0.556
2024-06-30 10:43:00,0.556
2024-06-30 10:44:00,0.556
2024-06-30 10:45:00,0.556
2024-06-30 10:46:00,0.556
2024-06-30 10:47:00,0.556
2024-06-30 10:48:00,1.111
2024-06-30 10:49:00,1.111
2024-06-30 10:50:00,1.111
2024-06-30 10:51:00,0.833
2024-06-30 10:52:00,0.833
2024-06-30 10:53:00,0.833
2024-06-30 10:54:00,0.833
2024-06-30 10:55:00,1.111
2024-06-30 10:56:00,1.111
2024-06-30 10:57:00,1.111
2024-06-30 10:58:00,1.667
2024-06-30 10:59:00,1.667
2024-06-30 11:00:00,1.111
2024-06-30 11:01:00,1.111
2024-06-30 11:02:00,1.111
2024-06-30 11:03:00,1.667
2024-06-30 11:04:00,1.667
2024-06-30 11:05:00,1.667
2024-06-30 11:06:00,1.667
2024-06-30 11:07:00,1.667
2024-06-30 11:08:00,1.667
2024-06-30 11:09:00,1.667
2024-06-30 11:10:00,1.667
2024-06-30 11:11:00,1.667
2024-06-30 11:12:00,1.667
2024-06-30 11:13:00,1.111
2024-06-30 11:14:00,1.111
2024-06-30 11:15:00,1.111
2024-06-30 11:16:00,0.833
2024-06-30 11:17:00,0.833
2024-06-30 11:18:00,0.833
2024-06-30 11:19:00,0.833
2024-06-30 11:20:00,0.37
2024-06-30 11:21:00,0.37
2024-06-30 11:22:00,0.37
2024-06-30 11:23:00,0.37
2024-06-30 11:24:00,0.37
2024-06-30 11:25:00,0.37
2024-06-30 11:26:00,0.37
2024-06-30 11:27:00,0.37
2024-06-30 11:28:00,0.37
2024-06-30 11:29:00,0.667
2024-06-30 11:30:00,0.667
2024-06-30 11:31:00,0.667
2024-06-30 11:32:00,0.667
2024-06-30 11:33:00,0.667
2024-06-30 11:34:00,0.667
2024-06-30 11:35:00,0.667
2024-06-30 11:36:00,0.667
2024-06-30 11:37:00,0.667
2024-06-30 11:38:00,0.667
2024-06-30 11:39:00,0.556
2024-06-30 11:40:00,0.556
2024-06-30 11:41:00,0.556
2024-06-30 11:42:00,0.556
2024-06-30 11:43:00,0.556
2024-06-30 11:44:00,0.556
2024-06-30 11:45:00,0.833
2024-06-30 11:46:00,0.833
2024-06-30 11:47:00,0.833
2024-06-30 11:48:00,0.833
2024-06-30 11:49:00,1.667
2024-06-30 11:50:00,1.667
2024-06-30 11:51:00,1.667
2024-06-30 11:52:00,1.667
2024-06-30 11:53:00,1.111
2024-06-30 11:54:00,1.111
2024-06-30 11:55:00,1.111
2024-06-30 11:56:00,1.667
2024-06-30 11:57:00,1.667
2024-06-30 11:58:00,1.667
2024-06-30 11:59:00,1.667
2024-06-30 12:00:00,1.111
2024-06-30 12:01:00,1.111
2024-06-30 12:02:00,1.111
2024-06-30 12:03:00,0.833
2024-06-30 12:04:00,0.833
2024-06-30 12:05:00,0.833
2024-06-30 12:06:00,0.833
2024-06-30 12:07:00,0.667
2024-06-30 12:08:00,0.667
2024-06-30 12:09:00,0.667
2024-06-30 12:10:00,0.667
2024-06-30 12:11:00,0.667
2024-06-30 12:12:00,0.667
2024-06-30 12:13:00,0.667
2024-06-30 12:14:00,0.667
2024-06-30 12:15:00,0.667
2024-06-30 12:16:00,0.667
2024-06-30 12:17:00,0.417
2024-06-30 12:18:00,0.417
2024-06-30 12:19:00,0.417
2024-06-30 12:20:00,0.417
2024-06-30 12:21:00,0.417
2024-06-30 12:22:00,0.417
2024-06-30 12:23:00,0.417
2024-06-30 12:24:00,0.417
2024-06-30 12:25:00,0.152
2024-06-30 12:26:00,0.152
2024-06-30 12:27:00,0.152
2024-06-30 12:28:00,0.152
2024-06-30 12:29:00,0.152
2024-06-30 12:30:00,0.152
2024-06-30 12:31:00,0.152
2024-06-30 12:32:00,0.152
2024-06-30 12:33:00,0.152
2024-06-30 12:34:00,0.152
2024-06-30 12:35:00,0.152
2024-06-30 12:36:00,0.152
2024-06-30 12:37:00,0.152
2024-06-30 12:38:00,0.152
2024-06-30 12:39:00,0.152
2024-06-30 12:40:00,0.152
2024-06-30 12:41:00,0.152
2024-06-30 12:42:00,0.152
2024-06-30 12:43:00,0.152
2024-06-30 12:44:00,0.152
2024-06-30 12:45:00,0.152
2024-06-30 12:46:00,0.152
2024-06-30 12:47:00,0.123
2024-06-30 12:48:00,0.123
2024-06-30 12:49:00,0.123
2024-06-30 12:50:00,0.123
2024-06-30 12:51:00,0.123
2024-06-30 12:52:00,0.123
2024-06-30 12:53:00,0.123
2024-06-30 12:54:00,0.123
2024-06-30 12:55:00,0.123
2024-06-30 12:56:00,0.123
2024-06-30 12:57:00,0.123
2024-06-30 12:58:00,0.123
2024-06-30 12:59:00,0.123
2024-06-30 13:00:00,0.123
2024-06-30 13:01:00,0.123
2024-06-30 13:02:00,0.123
2024-06-30 13:03:00,0.123
2024-06-30 13:04:00,0.123
2024-06-30 13:05:00,0.123
2024-06-30 13:06:00,0.123
2024-06-30 13:07:00,0.123
2024-06-30 13:08:00,0.123
2024-06-30 13:09:00,0.123
2024-06-30 13:10:00,0.123
2024-06-30 13:11:00,0.123
2024-06-30 13:12:00,0.123
2024-06-30 13:13:00,0.123
2024-06-30 13:14:00,0.0
2024-06-30 14:50:00,0.0
2024-06-30 14:51:00,3.333
2024-06-30 14:52:00,0.222
2024-06-30 14:53:00,0.222
2024-06-30 14:54:00,0.222
2024-06-30 14:55:00,0.222
2024-06-30 14:56:00,0.222
2024-06-30 14:57:00,0.222
2024-06-30 14:58:00,0.222
2024-06-30 14:59:00,0.222
2024-06-30 15:00:00,0.222
2024-06-30 15:01:00,0.222
2024-06-30 15:02:00,0.222
2024-06-30 15:03:00,0.222
2024-06-30 15:04:00,0.222
2024-06-30 15:05:00,0.222
2024-06-30 15:06:00,0.222
2024-06-30 15:07:00,0.0
2024-07-01 21:15:00,0.0
2024-07-01 21:16:00,3.333
